recipe_id,recipe_name,recipe_method,recipe_kind,recipe_difficulty,recipe_rating,recipe_ingredient,recipe_kcal,recipe_carbohydrate,recipe_protein,recipe_fat,recipe_natrium,recipe_thumbnail,recipe_bittersweet,recipe_spicy,recipe_goso,recipe_oily,recipe_sweetsour,recipe_plain
recipe-54,흑두부 버섯비빔밥,튀기기,밥,0,0,"주재료
쌀 90g(1/2컵), 찹쌀 10g(2작은술), 흑두부 45g(1/4모), 생표고버섯 15g(2장), 느타리버섯 30g, 애느타리버섯 20g, 새송이버섯 20g, 양파 20g, 황금팽이버섯 10g, 팽이버섯 10g,
홍파프리카 10g(1/8개), 황파프리카 10g(1/8개), 청파프리카 10g(1/8개)
양념고추장
저염스모크햄 10g(3cm), 베이컨 10g(1장), 백태 10g(2작은술), 참기름 10g(2작은술), 물엿 10g(2작은술), 고추장 10g(2작은술), 참깨 5g(2작은술)",173.7,19.6,6,7.9,108.2,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00132_1.png,0,0,0,0,0,0
recipe-55,하수오 구기자 밥 & 참나물 양념장,끓이기,밥,0,0,"주재료
쌀 240g(1컵), 베이컨 20g(2장), 후랑크소시지 20g(1개),
연근 40g(1/4개), 당근 30g(1/5개), 우엉 40g(1/4개), 고구마 20g(1/5개)
육수
하수오 3g, 구기자 1g
겉절이 양념장
참나물 10g, 풋고추 6g(1작은술), 홍고추 6g(1작은술), 양파 10g(2작은술), 마늘 12g(3개), 저염간장 10g(2작은술), 들기름 5g(1작은술), 고춧가루 0.2g, 참깨 0.2g",142.9,21.4,4.1,4.5,162.5,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00133_1.png,0,0,0,0,0,0
recipe-56,참치해초비빔밥 & 비트절임,끓이기,밥,0,0,"주재료
청양고추 6g(1/3개), 베이컨 40g(4장), 새싹 20g, 쌀밥 300g(1½컵),
오이 40g(1/4개), 오징어 20g(1/4개), 해초 80g, 홍합 40g(10개), 볶은 참깨 2g, 통조림참치 50g
비트절임소스
청양고추 10g(1개), 날치알 10g(2작은술), 레몬 2g, 마늘 10g(2개),
무 50g(1/4개), 비트 10g(2작은술), 설탕 40g(3큰술), 양조식초 40g(3큰술), 양파 20g(1/8개), 오이 10g(1/8개), 참기름 20g(1½큰술), 통후추 2g",138,20,5.2,3.4,123.2,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00134_1.png,0,0,0,0,0,0
recipe-57,유자 묵화반,끓이기,밥,0,0,"주재료
녹두묵 10g, 청포묵 10g, 달걀 10g, 당근 10g(3cm), 도토리묵 10g, 멥쌀 200g(1컵), 시금치 30g, 양파 30g, 저염베이컨 30g(3개), 참나물 30g, 표고버섯 20g(2개), 참치통조림 30g
양념장
다진 홍고추 2g, 다진 청양고추 2g, 고춧가루 2g, 유자청 2g, 저염간장 20g(1½큰술), 맛술 20g(1½큰술)",168.8,25.8,4.9,5.1,132.2,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00135_1.png,0,0,0,0,0,0
recipe-58,롤 삼계탕,끓이기,국&찌개,0,0,"주재료
마 30g(1/4개), 대추 20g(10개), 은행 35g(25개), 단호박 40g(1/8개), 아스파라거스 15g(1/3개), 영콘 20g(1개), 마늘 10g(2개), 쌀 200g(1컵) 육수
닭 550g(1마리), 파 15g(1큰술), 마늘 15g(3개)",103.4,4.3,11.9,4.3,50.2,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00136_1.png,0,0,0,0,0,0
recipe-59,된장 두부찌개,끓이기,국&찌개,0,0,"두부 320g(1모), 쌀뜨물 300g(1½컵), 돼지고기 100g, 김치 140g, 된장 20g(1½큰술), 청양고추 10g(1/2개), 홍고추 5g(1/4개),
대파 10g(2cm), 고춧가루 5g(1작은술)",77.3,2.4,7.5,4.2,124.6,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00137_1.png,0,0,0,0,0,0
recipe-60,부대된장찌개,끓이기,국&찌개,0,0,"다시마 1g, 두부 10g, 떡국 떡 10g, 스팸(마일드) 10g, 다진 마늘 5g, 무 20g, 김치 15g, 소시지 10g(1/2개), 우민찌 5g(1작은술), 양파 5g, 저염된장 15g(1큰술), 베이컨 5g, 대파 5g, 청양고추 5g, 홍고추 1g",72.6,4.2,5.3,3.9,191.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00138_1.png,0,0,0,0,0,0
recipe-61,청국장 가루 된장찌개,끓이기,국&찌개,0,0,"두부 60g(1/4모), 감자 60g(1/3개), 표고버섯 40g(4개), 저염된장 20g(1큰술), 청국장가루 20g(1큰술), 대파 10g(3cm),
쥬키니호박 20g(1/4개), 팽이버섯 5g, 마늘 5g(1개), 풋고추 5g(1/2개), 홍고추 5g(1/2개)
육수
다시마 5g(3cm), 다시멸치 10g(2개), 무 40g(4cm), 양파 40g(1/3개",40.9,4.2,2.9,1.4,118.3,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00139_1.png,0,0,0,0,0,0
recipe-62,월남쌈우동면 & 저염토마토소스,끓이기,반찬,0,0,"주재료
라이스페이퍼 10g(4장), 백김치 100g, 닭 가슴살 100g, 부추 50g, 우동면 200g
저염토마토소스
마늘 10g(2개), 사과 80g, 양파 60g, 레드와인 10g(2작은술), 토마토 200g(1개), 핫 소스 10g(2작은술), 레몬즙 5g(1작은술), 후춧가루 5g(1작은술)",115.1,21.5,3.7,1.6,103.4,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00173_1.png,0,0,0,0,0,0
recipe-63,고구마 무스와 칠리야채 말이,굽기,후식,0,0,"주재료
당근 45g(1/3개), 피망 45g(1/3개), 양파 45g(1/7개), 밀가루 70g(1/3컵), 피스타치오 10g(10개), 칠리소스 45g(3큰술), 식용유 10g(2작은술) 고구마무스
고구마 80g(1½개), 우유 30g(2큰술), 꿀 10g(2작은술)",161.4,31.4,2.3,3,171.2,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00174_1.png,0,0,0,0,0,0
recipe-64,닭가슴살 오꼬노미야끼,굽기,후식,0,0,"주재료
카놀라유 2g, 달걀 60g(1개), 닭 가슴살 40g, 마요네즈 5g(1작은술), 천일염 0.2g, 숙주나물 40g, 양배추 30g(1/10개), 양파 10g(1cm),
흰 후춧가루 0.01g
소스
데리야끼소스 5g, 일식돈가스 소스 5g
장식
쪽파 2g",135.1,2.6,14.4,7.5,174.4,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00175_1.png,0,0,0,0,0,0
recipe-65,제육볶음 또띠아 피자,볶기,후식,0,0,"주재료
양배추 130g(1개), 양파 150g(1개), 청피망 150g(1개), 올리브오일 5g(1작은술), 돼지고기 40g, 또띠아 130g(1½개), 저염치즈 30g, 월계수잎 1g(1개)
제육양념
고추장 25g(2큰술), 꿀 10g(1½작은술), 볶은 깨 1.5g, 참기름 10g(1½작은술), 다진 마늘 3g, 식초 10g(1½작은술), 양조간장",181.9,21.5,5.9,8,271.8,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00176_1.png,0,0,0,0,0,0
recipe-66,치즈 크러스트 튜나,굽기,후식,0,0,"주재료
참치 80g, 바질 4g(3잎), 발사믹크림 10g(1작은술), 아스파라거스 40g(3개), 올리브오일 6g(1작은술), 버터 15g(1큰술), 그라나파다노 치즈 40g,
후추 2g(1/2작은술)
부재료
영콘 5g, 은행 5g(1알), 방울토마토 20g(2개), 당근 5g(1/30개)",118.5,5,16.1,3.8,70.5,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00177_1.png,0,0,0,0,0,0
recipe-67,건강 돼지 보쌈,끓이기,반찬,0,0,"주재료
목살 100g, 마늘 10g(2개), 저염된장 10g, 대파 25g(1개), 양파 10g(1/15개), 청주 15g(1큰술), 생강 10g(1/2개)
부재료
부추 25g, 홍파프리카 10g(1/15개), 황파프리카 10g(1/15개), 냉이 40g
된장소스
양파즙 10g(2작은술), 사과즙 10g(2작은술), 배즙 30g(2큰술), 저염된장 10g(2작은술), 다진 마늘 10g(2작은술), 매실청 10g(2작은술), 참기름 5g(1작은술), 깨소금 3g(1/2작은술)",188,8.7,10.9,12.2,284.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00178_1.png,0,0,0,0,0,0
recipe-68,오색 완자탕수,튀기기,후식,0,0,"주재료
당근 10g(1/12개), 돼지고기 등심 160g, 마늘즙 5g(1작은술),
생강즙 5g(1작은술), 식용유 10g(2작은술), 양파 10g(1/30개), 찹쌀떡 40g(3개), 후춧가루 2g(1/2작은술), 저염소금 5g(1작은술), 머스터드 10g(1/2큰술)
소스
물엿 20g(4작은술), 저염간장 5g(1작은술), 레몬 60g(1개)
장식
코코넛가루 5g(1작은술), 시금치가루 2g(1/2작은술), 복분자가루 2g(1/2작은술), 볶은 흑임자가루 5g(1작은술), 볶은 참깨가루 5g(1작은술)",238.3,18.3,18.3,10.2,110.1,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00179_1.png,0,0,0,0,0,0
recipe-69,두부 카나페,굽기,후식,0,0,"주재료
두부 100g(1/3모), 느타리버섯 30g(6개), 감자 40g(1/4개), 곰피 10g, 레몬즙 5g(1작은술), 식용유 10g(1½작은술), 파프리카 20g(1/10개), 미나리 15g
소스
레몬즙 5g(1작은술), 매실액 10g(1/2큰술), 유자청 25g(1½큰술)",106.6,0.8,14.5,5.1,53.4,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00180_1.png,0,0,0,0,0,0
recipe-70,양배추감자전,굽기,반찬,0,0,"주재료
감자 100g(1개), 양배추 150g(1/2개), 당근 15g(1/10개), 두부 20g(1/20모), 돼지고기 30g, 청양고추 5g(1개), 부침가루 45g(3큰술), 달걀 60g(1개), 식용유 15g(1큰술)
소스
오렌지즙 15g(1큰술), 간장 2g(1/2작은술), 식초 10g(2작은술)",148.9,14.7,7.7,6.6,107.1,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00181_1.png,0,0,0,0,0,0
recipe-71,비트를 곁들인 돼지 구이,굽기,반찬,0,0,"주재료
샬롯 70g(5개), 건고추 5g(1개), 당근 30g(1/4개), 삼겹살 350g, 마늘 5g(1개), 설탕 30g(2큰술), 양송이버섯 70g(3개), 오렌지주스 400g(2컵),
월계수잎 2g(1개), 청경채 70g, 청주 150g(¾컵), 후춧가루 2g(1/2작은술)
비트졸임
비트 30g, 식초 60g(4큰술), 설탕 20g(4작은술)
소스
발사믹식초 50g(1/4컵), 꿀 30g(2큰술), 아몬드 10g(3개), 샬롯 30g(2개), 마늘 5g(1개), 오렌지 140g(1/2개)",316.9,9.9,11.3,25.8,49,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00182_1.png,0,0,0,0,0,0
recipe-72,발사믹 비네그레트를 이용한 쿠스쿠스 샐러드,기타,반찬,0,0,"쿠스쿠스
쿠스쿠스 20g, 노랑 파프리카 10g(1/8개), 빨강 파프리카10g(1/8개),
청피망 10g(1/8개), 후추 3g(1/2작은술), 방울토마토 10g(1개), 올리브 1개
쿠스쿠스샐러드 볼
빨강 파프리카 40g(1/3개), 노랑 파프리카 40g(1/3개), 청피망30g 1/3개
홍합육수
홍합 30g(10개), 마늘 10g(2쪽), 물 300ml(1½컵)
발사믹 비네그레트 소스
발사믹식초 5g(1작은술), 올리브유 15g(1큰술)",60,9,2,2,29,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00075_1.png,0,0,0,0,0,0
recipe-73,찹쌀버섯탕수와 블루베리 소스,튀기기,반찬,0,0,"버섯탕수
양송이버섯 20g(1개), 새송이버섯 15g(1/4개), 표고버섯 15g(1장), 느타리버섯 15g(2가닥), 감자전분 20g(1⅓큰술), 찹쌀가루 10g(2작은술), 식용유 500g(2½컵)
블루베리 소스
블루베리 5g, 홍초 25g(1⅔큰술), 설탕 5g(1작은술), 식용유 10g(2작은술), 물 100ml(1/2컵), 파인애플 5g(3cm, 1조각), 빨강 파프리카 5g(3×1cm), 주황 파프리카 5g(3×1cm), 청피망 5g((3×1cm), 양파 5g(3×1cm)
녹말물
감자전분 15g(1큰술), 물 100ml(1/2컵)",170,29,2,5,12,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00066_1.png,0,0,0,0,0,0
recipe-74,레몬 소스를 곁들인 채소크로켓,튀기기,후식,0,0,"채소크로켓
감자 150g(1개), 양송이버섯 45g(2개), 달걀 50g(1개), 양파 20g(1/5개), 당근 20g(1/5개), 밀가루 10g(2작은술), 빵가루 10g(2작은술), 식용유 400ml(2컵), 새싹채소 약간
레몬 소스
레몬 1개, 설탕 20g(1⅓큰술)",250,33,5,11,62,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00067_1.png,0,0,0,0,0,0
recipe-75,삼겹살 토마토 로메스코소스,찌기,반찬,0,0,"삼결살롤
삼겹살 100g, 올리브유10g(2작은술), 밤콩 15g(1큰술), 완두콩 15g(1큰술), 검은콩 15g(1큰술)
단호박무스
단호박 40g(4×8cm), 양파 10g(5×3×1cm)
토마토로메스코 소스
토마토 150g(1개), 노랑 파프리카 25g(1/3개), 빨강 파프리카 25g(1/3개), 양파 25g(1/5개), 당근 10g(5×3×1cm), 마늘 15g(3쪽), 아몬드 25g(10알), 마른 홍고추 5g(1개), 올리브유 10g(2작은술), 식빵 1조각, 후추 약간",425,9,28,31,103,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00068_1.png,0,0,0,0,0,0
recipe-76,머쉬룸 치킨 브리또,굽기,일품,0,0,"브리또
닭가슴살 30g, 느타리버섯 20g(3가닥), 토마토 20g(1/10개), 양상추 15g(1/3장), 오이 20g(3cm), 양파 15g(1/8개), 빨강 파프리카 20g(1/6개), 노랑 파프리카 20g(1/6개),
올리브유 15g(1큰술), 또띠아 1장, 소금 약간, 후추 약간
레몬요거트 소스
플레인요거트 30g(2큰술), 레몬즙 5g(1작은술)",255,24,22,8,251,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00069_1.png,0,0,0,0,0,0
recipe-77,우둔살 쌈,끓이기,반찬,0,0,"쇠우둔살쌈
쇠우둔살 250g, 깻잎 10g(5장), 소금 약간
보리된장 소스
보리된장 20g(1⅓큰술), 파인애플 10g(5cm), 파인애플즙 5g(1작은술), 레몬즙 3g(2/3작은술)",230,1,50,3,321,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00070_1.png,0,0,0,0,0,0
recipe-78,라따뚜이 고구마 스틱과 수란의 만남,볶기,일품,0,0,"고구마 스틱
고구마 50g(1/3개), 식용유 300g(1½컵), 발사믹식초 30g(2큰술)
라따뚜이
가지 30g(4cm), 양파 30g(1/4개), 애호박 30g(3cm), 마늘 5g(1쪽), 토마토 페이스트 15g(1큰술), 올리브유 30g(2큰술)
수란
물 1,000ml(5컵), 달걀 50g(1개), 식용유 약간",335,35,10,17,107,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00071_1.png,0,0,0,0,0,0
recipe-79,누룽지 카나페,튀기기,반찬,0,0,"잡곡누룽지
잡곡밥 210g(1공기), 식용유 500g(2½컵)
카나페
흑두부 100g(1/3모), 미니새송이버섯 30g(2개), 청양고추 20g(2개), 당근 30g(1/5개), 부추 20g, 식용유 10g(2작은술), 소금 약간, 후추 약간
간장소스
간장 45g(3큰술), 설탕 20g(2큰술), 맛술 30g(2큰술), 마늘 5g(1쪽)",400,75,11,6,444,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00072_1.png,0,0,0,0,0,0
recipe-80,와인두부를 이용한 저염 치즈 요거트 카나페,튀기기,후식,0,0,"와인두부
두부 20g, 레드와인 10ml(2작은술), 박력분 30g(2큰술), 설탕 5g(1작은술), 달걀 10g(1/5개), 검정깨 2g(1/3작은술), 소금 약간, 식용유 500g(2½컵)
치즈 소스
저염치즈 30g(2큰술), 플레인 요거트 15g(1큰술)
곁들임
방울토마토 30g(3개), 비타민 5g",340,27,11,21,196,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00073_1.png,0,0,0,0,0,0
recipe-81,돌나물 샐러드,기타,반찬,0,0,"돌나물 샐러드
돌나물 90g, 미니새송이버섯 60g(7개), 참기름 약간
레몬마요네즈 소스
마요네즈 10g(2작은술), 레몬즙 20g(1⅓큰술), 청양고추 5g(1/2개), 홍고추 5g(1/2개), 참기름 약간",235,2,3,24,151,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00074_1.png,0,0,0,0,0,0
recipe-82,유자 얼갈이 배추김치,기타,반찬,0,0,"주재료
미나리 70g, 얼갈이배추 200g(1개), 천일염 10g(2작은술), 배 50g(1/6개)
육수
쇠고기(홍두깨살) 20g(5cm), 다시마 10g(10cm), 마늘 5g(1개), 대파 10g(1/3개)
소스
갓 35g, 홍고추 50g(5개), 사과 50g(1/4개), 배 50g(1/4개), 생강 10g, 마늘 10g(2개), 식초 30g(2큰술), 양파 30g(1/6개), 유자 50g(1/4개), 청각 15g(10cm), 대파 10(1/3개)",24.8,5.2,0.8,0.1,51.2,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00152_1.png,0,0,0,0,0,0
recipe-83,전복김치,끓이기,반찬,0,0,"주재료
배추 100g(1/6개), 참전복 100g(2마리), 쪽파 25g(5개), 레몬(껍질) 20g(1/5개)
육수
함초 100g(1/2컵), 생강 10g, 마늘 10g(2개)
양념장
고춧가루 25g(2큰술), 멸치가루 100g(1/2컵), 멸치액젓 25g(2큰술),
새우젓 5g(1작은술), 다진 마늘 20g(1⅓큰술), 찹쌀가루 15g(1큰술), 순무 70g",57.4,10.1,3.9,0.1,330.5,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00153_1.png,0,0,0,0,0,0
recipe-84,단호박 들깨 꽁치조림,끓이기,반찬,0,0,"주재료
꽁치 160g(1/2마리), 감자 80g(1/2개), 느타리버섯 60g(10개), 레몬즙 2g(1/2작은술), 단호박 30g(1/10개)
조림양념
멸치육수 300g(1½컵), 생강즙 2g(1/2작은술), 다진 마늘 20g(1½큰술), 간장 5g(1작은술), 들깨가루 50g(1/4컵)
장식
대파 10g(1/3개), 청양고추 10g(1개), 팽이버섯 10g(1/10개),",128.8,6.8,9.1,7.3,94,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00154_1.png,0,0,0,0,0,0
recipe-85,카레장,끓이기,반찬,0,0,"주재료
감자 100g(1/2개), 백김치 60g(1/5포기), 판 두부 140g(1/2모), 다진 마늘 20g(1½큰술), 멸치육수 400g(2컵), 우민찌 50g(1/4컵), 양파 40g(1/4개), 청국장 50g(1/4컵), 고추기름 10g(2작은술), 카레가루 20g(1½큰술)
장식
대파 5g(1/5개), 청양고추 10g(1개)",107.4,8.3,7.4,5,131.3,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00155_1.png,0,0,0,0,0,0
recipe-86,동태 백김치 말이,찌기,반찬,0,0,"주재료
백김치 20g(1장), 깻잎 2g(2장), 동태포 60g(2장), 부추 10g,
샐러리 5g(6cm), 쪽파 10g, 황파프리카 10g(1/10개), 후춧가루 0.1g
소스
비트 0.5g, 오미자원액 5g(1작은술), 백김치 국물 5g(1작은술)",39.1,2.8,6.3,0.3,102.6,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00156_1.png,0,0,0,0,0,0
recipe-87,꽈리고추 명태찜,찌기,반찬,0,0,"주재료
명태코다리 160g(1/2마리), 무 60g(1/10개), 양파 20g(1/8개), 꽈리고추 60g(6개), 홍피망 20g(1/5개), 황파프리카 20g(1/5개) 조림양념
저염간장 10g(2작은술), 카레가루(매운맛) 5g(1작은술), 백물엿 5g(1작은술), 흰설탕 5g(1작은술), 다진 파 5g, 카놀라유 2g(1/2작은술),
다진 마늘 2g(1/2작은술), 미향 2g(1/2작은술), 다진 생강 0.1g, 후춧가루 0.1g",82.3,4.3,12.5,1.7,159.7,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00157_1.png,0,0,0,0,0,0
recipe-88,비트물김치,끓이기,반찬,0,0,"주재료
배추 15g(1장), 무 5g(2cm), 비트 10g(2cm), 오이 10g(3cm), 생강 2g(1cm), 마늘 2g(1개), 쪽파 5g(12cm), 청양고추 2g(1/5개), 홍고추 2g(1/5개), 당근 5g(1cm), 저염소금 1.5g, 양파15g(1/20) 육수
파뿌리 15g(1개), 파 5g, 마늘 10g(2개), 다시마 10g, 무 30g",12.2,2.3,0.7,0,413.7,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00158_1.png,0,0,0,0,0,0
recipe-89,석류 보쌈김치,기타,반찬,0,0,"주재료
배추 70g(1/10개), 석류즙 10g(2작은술), 소금 5g(1/2작은술)
양념
무 10g(3cm), 미나리 10g, 쪽파 10g(1개), 다진 마늘 5g(1작은술), 다진 생강 5g(1작은술), 새우젓국 15g(1큰술)",24.5,4.7,1.4,0,171.3,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00159_1.png,0,0,0,0,0,0
recipe-90,사과진피 코다리조림,끓이기,반찬,0,0,"주재료
코다리 240g(1/2마리)
조림장
다시마 2g(2cm), 사과 30g(1/4개), 진피 5g(1작은술), 유자청 30g(2큰술), 저염간장 15g(1큰술), 레드와인 20g(1⅓큰술), 청주 20g(1⅓큰술),
생강 2g(1/2작은술), 실고추 0.4g, 마늘 2g(1/2쪽), 통후추 2g(1/2작은술)
장식
풋고추 2g(1/5개), 홍고추 2g(1/5개), 사과10g(1/8개)",102.3,7.5,16,0.9,168.4,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00160_1.png,0,0,0,0,0,0
recipe-91,유자 대구조림,끓이기,반찬,0,0,"주재료
대구살 120g, 홍파프리카 10g(1/10개), 황파프리카 10g(1/10개),
청파프리카 10g(1/10개), 황금팽이버섯 10g, 미나리 20g, 밀가루 25g(2큰술)
소스
유자청 20g(1⅓큰술), 발사믹식초 10g(2작은술), 화이트와인 10g(2작은술)
장식
대파 30g(1개)",84,10.6,9.6,0.4,109.7,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00161_1.png,0,0,0,0,0,0
recipe-92,파프리카 물김치,기타,반찬,0,0,"주재료
자색고구마 10g(3cm), 무 10g(2cm), 배 80g(1/4개), 배추 200g(1/3개), 부추 10g, 사과 80g(1/3개), 쪽파 10g(10cm), 소금 20g(1⅓큰술)
양념
멥쌀 10g(2작은술), 물엿 50g(1/4컵), 황파프리카 140g(1½개)",44.9,10.1,1.1,0,272,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00162_1.png,0,0,0,0,0,0
recipe-93,고추장 라따뚜이,굽기,반찬,0,0,"주재료
애호박 70g(1½개), 양송이버섯 60g(3개), 가지 70g(1/2개), 저염살라미 25g, 사과 60g(1/3개)
소스
양파 40g(1/5개), 마늘 10g(2개), 토마토 600g(3개), 설탕 10g(2작은술), 바질 50g, 고추장 15g(1큰술)",62.6,7.6,3.1,2.2,138.5,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00193_1.png,0,0,0,0,0,0
recipe-94,깻잎 두부 참치 말이,굽기,반찬,0,0,"주재료
깻잎 5g(2장), 두부 100g(1/3개), 다진 마늘 2g(1/2작은술), 다진 양파 5g(1/2작은술), 쪽파 2g, 홍파프리카 2g(1/30개),
황파프리카 2g(1/30개), 애호박 10g(1/10개), 참치 통조림 70g, 포도 통조림 5g
소스
고추장 5g(1작은술), 포도 통조림 5g, 매실액 5g(1/2작은술),
물엿 5g(1/2작은술), 사과식초 5g(1/2작은술), 유자액 5g(1작은술)",157.2,9.5,14.2,6.9,238.8,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00194_1.png,0,0,0,0,0,0
recipe-95,감자전  피자,굽기,반찬,0,0,"주재료
감자 50g(1/3개), 부추 10g, 파인애플 100g, 파프리카 20g(1/4개), 피자치즈 30g(1/10컵), 식용유 10g(2작은술)
무염치즈
우유 200g(1컵), 식초 30g(2큰술). 레몬즙 30g(2큰술)
소스
마늘 10g(2개), 양파 30g(1/5개), 토마토 20g(1/10개), 식용유 5g(1작은술)",128.5,10.2,5.4,7.3,51.3,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00195_1.png,0,0,0,0,0,0
recipe-96,치킨 화이타,볶기,반찬,0,0,"주재료
닭 가슴살 100g, 밀가루(중력분) 60g(1/4컵), 무염버터 15g(1큰술), 식용유 15g(1큰술), 피망 20g(1/10개), 홍파프리카20g(1/10개), 황파프리카 20g(1/10개), 다진 마늘 5g(1작은술), 고춧가루 5g(1작은술), 후춧가루 3g(1/2작은술)
자몽소스
자몽 40g(1/4개)
토마토 살사
소스 다진 양파 15g(1큰술), 토마토 40g(1/5개), 올리브오일 20g(4작은술), 겨자가루 30g(2큰술), 식초 5g(1작은술), 꿀 60g(2큰술),
다진 고추 5g(1작은술), 레몬즙 10g(2작은술), 유자청 5g(1작은술)",216.2,28.2,8.5,7.7,132.8,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_00196_1.png,0,0,0,0,0,0
